,Item_Identifier,Outlet_Identifier,yhat
4252,FDN52,OUT018,1131.4205720000004
4253,FDU20,OUT010,250.6204359999999
4254,FDD22,OUT035,2140.08094
4255,NCB55,OUT019,173.66061400000007
4256,FDN27,OUT045,1306.9121359999997
4257,FDD16,OUT013,1503.9090399999989
4258,FDW48,OUT046,1044.34059
4259,DRN35,OUT045,695.281624
4260,FDX25,OUT049,3710.1238940000017
4261,DRD49,OUT049,3776.5707340000035
4262,FDE21,OUT019,280.215246
4263,FDN44,OUT035,2676.689108
4264,DRC01,OUT049,1023.0017
4265,NCK30,OUT046,3292.394315999999
4266,FDU39,OUT013,685.1614639999998
4267,FDB49,OUT013,1469.899976
4268,FDS12,OUT045,2369.535593999999
4269,FDR57,OUT018,2469.791758
4270,FDX22,OUT027,5718.183352000001
4271,FDC60,OUT013,1661.5305320000002
4272,NCE42,OUT049,3019.9156659999994
4273,NCK42,OUT049,2754.494495999999
4274,DRE01,OUT017,4330.036958000004
4275,FDE57,OUT018,1627.1486199999997
4276,DRK59,OUT019,627.5031840000001
4277,FDB10,OUT027,5274.281176
4278,FDQ25,OUT046,2514.540176000001
4279,FDY26,OUT017,5212.115430000002
4280,FDG28,OUT049,3849.249461999997
4281,FDM14,OUT049,1830.2708840000005
4282,NCH29,OUT049,1642.3022279999993
4283,FDD48,OUT049,2324.9469679999993
4284,FDC17,OUT045,3530.324604
4285,DRH49,OUT027,2302.083395999999
4286,FDN44,OUT018,2410.9283800000003
4287,FDC29,OUT045,2131.412224000001
4288,DRK01,OUT019,180.29864
4289,FDD48,OUT017,2325.5927939999992
4290,FDB59,OUT013,3300.17086
4291,FDY45,OUT010,566.8488039999997
4292,FDX60,OUT035,1317.3851699999993
4293,FDT09,OUT010,279.8823460000001
4294,DRB24,OUT018,2285.511634000002
4295,FDL13,OUT035,3672.492877999998
4296,FDN16,OUT035,1832.6943959999996
4297,FDK57,OUT013,2114.74725
4298,FDO22,OUT027,2101.471197999998
4299,FDC57,OUT010,611.0645819999994
4300,FDZ13,OUT027,1821.2626100000018
4301,FDW27,OUT013,2423.611869999999
4302,FDX10,OUT049,639.920354
4303,FDY08,OUT018,1731.2664240000006
4304,FDA49,OUT017,1311.4196020000006
4305,FDC32,OUT018,1244.267014
4306,FDO04,OUT035,937.7326940000002
4307,NCZ54,OUT013,4041.4792379999994
4308,FDY40,OUT045,643.5955699999996
4309,FDW36,OUT045,1157.306876
4310,FDE11,OUT017,3329.066579999999
4311,DRE37,OUT045,2375.321396000001
4312,NCK19,OUT017,3160.046591999999
4313,FDT19,OUT035,2922.136278
4314,FDE56,OUT045,1076.2124360000003
4315,FDZ57,OUT010,304.88979400000005
4316,FDB35,OUT035,1634.5722899999996
4317,FDF09,OUT010,83.73766600000003
4318,FDO34,OUT046,3143.055376000001
4319,FDA55,OUT046,4080.315352000001
4320,NCM18,OUT035,1507.0316419999997
4321,FDJ20,OUT019,256.9521940000001
4322,DRQ35,OUT019,243.73606400000025
4323,FDG02,OUT013,2632.426723999999
4324,NCU29,OUT018,2232.414083999999
4325,FDL27,OUT027,1621.0565500000002
4326,NCA54,OUT035,3042.313178000001
4327,FDJ32,OUT035,926.2742760000004
4328,FDB21,OUT019,526.4746920000007
4329,FDR46,OUT035,2803.670484
4330,FDZ32,OUT046,1447.7754420000003
4331,DRF36,OUT017,4024.135147999999
4332,NCU54,OUT017,3643.9966379999996
4333,NCI31,OUT017,722.8990080000002
4334,DRA59,OUT035,2748.55556
4335,NCC55,OUT045,647.32405
4336,FDE44,OUT018,562.5277620000002
4337,NCN26,OUT018,1973.011746000001
4338,FDC11,OUT049,1167.3604560000008
4339,FDV24,OUT035,1632.9477380000005
4340,FDR40,OUT019,219.108122
4341,NCQ17,OUT049,3073.2529040000013
4342,FDC46,OUT045,3169.3744500000003
4343,NCM18,OUT046,1233.3745259999994
4344,FDK16,OUT046,1285.599878
4345,FDI28,OUT017,1268.3956060000003
4346,FDS11,OUT018,3149.3138959999987
4347,DRD13,OUT046,924.5964599999992
4348,FDL36,OUT035,1578.285558
4349,FDI27,OUT013,816.4838559999998
4350,FDJ53,OUT019,170.6511979999999
4351,FDS44,OUT045,3722.041714000002
4352,FDE28,OUT046,3700.682849999999
4353,FDQ33,OUT018,3037.499444000001
4354,FDB37,OUT017,4919.276615999997
4355,FDQ31,OUT045,1350.2956639999998
4356,NCQ05,OUT046,2733.648298000002
4357,FDE10,OUT013,2292.6423520000003
4358,FDF38,OUT017,453.416458
4359,FDE50,OUT019,574.2724739999998
4360,DRG37,OUT010,475.6541780000001
4361,NCH06,OUT049,3979.4732839999992
4362,FDY14,OUT045,4802.728326
4363,FDO27,OUT017,1746.6197719999996
4364,FDQ19,OUT049,3678.7047919999986
4365,FDZ26,OUT019,622.3432339999998
4366,FDN51,OUT013,4671.425907999999
4367,FDK20,OUT035,2052.86114
4368,FDD40,OUT018,2457.3879039999993
4369,DRI25,OUT018,954.5774339999996
4370,FDH56,OUT017,1690.5927019999997
4371,FDI36,OUT027,4857.736721999998
4372,DRH11,OUT018,663.9424179999993
4373,NCV18,OUT017,2339.814281999999
4374,DRI01,OUT049,2933.0287659999995
4375,DRE48,OUT049,2641.7612399999994
4376,FDS51,OUT035,894.2293220000007
4377,FDM38,OUT017,906.1471420000003
4378,FDB60,OUT027,4797.45519
4379,FDY58,OUT035,5143.1651820000025
4380,FDY22,OUT045,1835.903552
4381,FDF11,OUT027,5761.899779999999
4382,FDZ51,OUT035,1237.2827719999996
4383,FDQ45,OUT017,3199.8214839999982
4384,FDF17,OUT035,3260.3027560000005
4385,NCF31,OUT027,3379.454323999997
4386,FDA37,OUT013,2213.1990959999994
4387,FDO51,OUT046,734.5971140000005
4388,FDF34,OUT013,2819.0970700000007
4389,FDD57,OUT018,1315.8005660000001
4390,FDO37,OUT046,4983.785978
4391,FDR49,OUT049,935.0894680000005
4392,FDS39,OUT049,1943.5301219999978
4393,FDI48,OUT027,1479.380968000001
4394,DRM35,OUT049,3458.8243419999985
4395,FDV57,OUT035,3445.9144800000004
4396,FDZ55,OUT013,2667.254722
4397,FDI28,OUT035,1196.8620540000002
4398,FDS21,OUT045,975.124022
4399,FDT34,OUT013,1629.6054219999999
4400,DRI25,OUT035,1110.4478720000009
4401,FDT47,OUT010,186.23757600000016
4402,DRH39,OUT045,1557.485966
4403,NCD54,OUT045,2178.0448559999986
4404,FDU16,OUT027,2394.7494400000005
4405,NCW29,OUT045,1692.2705180000007
4406,FDV25,OUT027,6127.683641999998
4407,FDM56,OUT035,1436.4967900000006
4408,FDZ04,OUT027,1715.56686
4409,FDG59,OUT019,115.48300999999994
4410,FDI56,OUT045,1515.9666780000011
4411,FDS33,OUT035,1614.052334
4412,FDC23,OUT049,2947.936028
4413,FDT11,OUT049,3498.539311999997
4414,FDG17,OUT045,4655.213677999996
4415,FDZ44,OUT045,1301.5657619999993
4416,FDJ52,OUT013,2115.832504
4417,DRI23,OUT046,2521.005094000001
4418,DRE15,OUT010,203.27539799999988
4419,NCF07,OUT013,1564.4835240000002
4420,NCR29,OUT049,807.3623960000003
4421,FDE44,OUT019,126.13580999999996
4422,FDT23,OUT035,1255.1861340000005
4423,NCG06,OUT017,3440.3417339999987
4424,NCU41,OUT010,661.4722999999998
4425,FDH46,OUT017,1747.2189920000008
4426,FDV31,OUT013,2578.7499280000006
4427,NCT41,OUT027,4145.124324
4428,FDE22,OUT027,3998.768167999999
4429,FDC26,OUT045,1452.416068
4430,DRF51,OUT017,847.4635300000012
4431,NCY53,OUT019,284.35652200000015
4432,FDY21,OUT017,3847.2786940000015
4433,FDL27,OUT013,1073.129782
4434,FDZ34,OUT049,4039.561734000004
4435,NCF43,OUT010,376.0771299999999
4436,FDC21,OUT035,1654.293286
4437,FDL26,OUT013,2741.3316300000006
4438,FDT25,OUT010,164.53915400000005
4439,NCR30,OUT046,1030.2922099999998
4440,DRL23,OUT019,215.60601399999987
4441,NCR05,OUT049,2766.012836000001
4442,NCE19,OUT018,780.4374440000001
4443,FDY07,OUT035,699.276424
4444,FDB10,OUT017,3891.0550439999997
4445,FDP57,OUT013,1498.396216
4446,FDU48,OUT019,358.19374200000004
4447,FDH48,OUT035,1266.8509499999998
4448,FDO33,OUT035,1893.382066000001
4449,NCU29,OUT045,2420.669034000001
4450,FDW35,OUT046,928.165148
4451,FDH05,OUT010,550.1838299999998
4452,FDP26,OUT049,1452.5292540000007
4453,DRG27,OUT035,734.7901959999998
4454,FDQ33,OUT046,3613.8691880000024
4455,FDH20,OUT010,181.71679400000002
4456,FDV14,OUT046,1253.641478
4457,DRD01,OUT046,750.682842
4458,NCI17,OUT049,1360.575616
4459,FDF39,OUT010,631.7043820000002
4460,FDX37,OUT046,1494.6277879999998
4461,NCX17,OUT035,3204.821641999998
4462,FDN03,OUT013,4144.844688000002
4463,NCS41,OUT010,466.91888199999994
4464,FDH34,OUT045,3730.324266
4465,NCX53,OUT018,2207.1203420000006
4466,FDY31,OUT046,2207.9459339999985
4467,FDD20,OUT017,2369.269274
4468,FDE51,OUT045,712.9120079999999
4469,FDV27,OUT046,1369.15112
4470,FDF16,OUT035,2583.829982000001
4471,FDZ02,OUT049,1015.364974
4472,NCK05,OUT045,1018.6939739999999
4473,FDM12,OUT027,4281.280424
4474,NCA05,OUT018,1971.999729999999
4475,FDX33,OUT045,2063.38078
4476,FDM25,OUT049,2719.4134940000013
4477,FDE41,OUT018,1321.9858479999996
4478,FDW14,OUT045,1520.3875900000003
4479,NCD30,OUT046,1348.8641940000005
4480,FDB23,OUT010,639.2945020000003
4481,FDF45,OUT046,1107.7314079999994
4482,FDW20,OUT017,2504.4533059999994
4483,FDF47,OUT045,2806.2471299999997
4484,NCR05,OUT019,401.603902
4485,DRB01,OUT046,2683.094104000001
4486,FDE36,OUT013,3165.006801999997
4487,FDU56,OUT049,2987.47789
4488,FDB23,OUT049,4093.0321320000016
4489,FDN48,OUT049,1485.3798259999999
4490,FDS43,OUT013,2680.004791999998
4491,NCN05,OUT013,2991.8721699999987
4492,NCL53,OUT049,2971.7250620000004
4493,FDL56,OUT046,1610.80323
4494,FDH17,OUT018,1495.9460719999995
4495,FDP37,OUT046,2310.1062860000006
4496,FDG09,OUT019,521.6676159999997
4497,FDA55,OUT045,4134.697896000001
4498,FDX31,OUT049,3425.314627999999
4499,FDJ41,OUT045,3672.0467919999983
4500,DRC24,OUT045,2897.088882000002
4501,FDQ21,OUT035,2204.0776359999986
4502,NCT54,OUT045,1033.1085440000002
4503,FDH08,OUT049,4331.701458000003
4504,FDY38,OUT018,4420.279490000001
4505,DRM11,OUT010,655.6199180000002
4506,FDG32,OUT049,2973.1032680000008
4507,NCH18,OUT046,2707.702072
4508,FDI20,OUT035,5094.721573999999
4509,FDA33,OUT018,2179.8957800000003
4510,FDN45,OUT013,3762.748726000001
4511,FDT45,OUT010,148.14049999999995
4512,FDR32,OUT035,4319.823586000001
4513,FDA48,OUT017,4208.654959999999
4514,FDN23,OUT017,2793.5769560000017
4515,NCR18,OUT035,704.9357239999999
4516,FDD45,OUT046,1314.502255999999
4517,FDI22,OUT018,3273.751916
4518,FDT09,OUT013,2316.324857999999
4519,DRC24,OUT027,3452.6523759999986
4520,FDT39,OUT046,2285.485002000001
4521,FDX28,OUT045,1469.8400539999996
4522,FDA50,OUT018,1323.290816
4523,FDT33,OUT027,4700.015360000002
4524,FDQ60,OUT049,1919.4148459999994
4525,NCM19,OUT018,1698.0896099999995
4526,FDF40,OUT046,3816.1991499999986
4527,NCI30,OUT035,3038.085348000001
4528,FDK34,OUT049,3669.5833319999992
4529,FDA38,OUT027,6132.710432
4530,FDT02,OUT045,586.0970820000003
4531,FDC11,OUT017,1197.2215860000006
4532,FDD08,OUT046,676.3529300000002
4533,NCS29,OUT046,4609.2335299999995
4534,DRI03,OUT010,586.0504760000002
4535,FDK48,OUT035,1142.9122800000007
4536,FDM52,OUT049,2621.740634000001
4537,FDP49,OUT035,801.9627579999999
4538,DRA24,OUT046,2055.384522000002
4539,NCJ43,OUT049,2671.103046000001
4540,FDE11,OUT045,3269.8836179999994
4541,FDP01,OUT049,2111.5847000000012
4542,FDQ59,OUT018,966.3421199999998
4543,FDA43,OUT019,492.79186999999996
4544,FDL14,OUT017,2200.1627320000002
4545,FDV50,OUT010,209.12777999999992
4546,FDT01,OUT027,6076.217302000002
4547,NCC42,OUT035,1824.5383460000003
4548,FDO28,OUT046,1634.658843999999
4549,FDD32,OUT019,237.81044400000002
4550,FDV45,OUT035,3292.500843999999
4551,NCW17,OUT019,288.50445599999966
4552,NCJ17,OUT027,2122.5970320000006
4553,NCF18,OUT049,3830.493876
4554,FDP01,OUT045,1924.5881120000017
4555,FDH24,OUT045,2606.3207059999986
4556,FDI38,OUT027,5967.858351999998
4557,FDX03,OUT035,480.63436199999995
4558,FDY28,OUT046,2974.9874819999995
4559,FDN34,OUT018,2605.441850000001
4560,FDJ02,OUT045,2074.0668699999997
4561,FDW40,OUT019,326.92777399999983
4562,FDX03,OUT017,564.1656299999997
4563,FDE17,OUT027,4214.953427999999
4564,FDT58,OUT046,2310.8852719999986
4565,FDI38,OUT013,3684.630411999999
4566,FDW22,OUT035,4610.811476000002
4567,FDS15,OUT027,2923.221532
4568,NCX06,OUT013,3116.636431999998
4569,DRK47,OUT035,3575.1728919999987
4570,FDC23,OUT027,5513.749461999996
4571,FDM56,OUT010,219.15472800000003
4572,FDP21,OUT046,3891.301389999999
4573,FDP58,OUT046,3396.831704000001
4574,FDA27,OUT019,535.8358400000002
4575,FDK41,OUT019,186.79018999999994
4576,NCH42,OUT046,4161.642821999999
4577,FDG29,OUT045,479.3560259999998
4578,FDW15,OUT018,2458.479816000001
4579,FDD28,OUT018,798.041196
4580,FDQ37,OUT049,3917.866810000003
4581,FDC23,OUT035,3459.922912000001
4582,FDV13,OUT035,1596.5750839999998
4583,FDK33,OUT046,3947.3817239999994
4584,FDO33,OUT013,2264.1194800000007
4585,FDN21,OUT017,2498.640872
4586,NCW06,OUT027,4541.9677559999955
4587,FDI38,OUT035,4844.09448
4588,FDC21,OUT027,2570.700405999999
4589,NCS05,OUT046,2428.8384
4590,NCN53,OUT049,550.8096819999997
4591,FDV40,OUT010,160.76406799999998
4592,FDG60,OUT017,4291.373952000002
4593,NCY30,OUT027,4509.110526
4594,FDM40,OUT045,1983.7577580000004
4595,NCO30,OUT046,2294.3401420000014
4596,FDK10,OUT046,2559.2952520000017
4597,FDM36,OUT045,2966.5185060000017
4598,FDN10,OUT013,1874.8395360000002
4599,FDM46,OUT018,1290.28711
4600,FDX50,OUT049,1512.8640500000004
4601,FDP33,OUT045,3944.924922
4602,FDO12,OUT045,3371.2982739999993
4603,FDC28,OUT013,1749.2763139999995
4604,FDO31,OUT045,1270.845749999999
4605,FDX45,OUT035,2588.0178640000004
4606,FDV21,OUT049,2503.521186
4607,FDH04,OUT049,1286.3855219999998
4608,NCG54,OUT013,2970.260302000002
4609,FDO13,OUT046,2209.810174
4610,FDA09,OUT027,5482.237148000002
4611,FDC38,OUT017,2013.7453899999998
4612,NCO42,OUT046,1980.0292779999988
4613,FDL45,OUT049,2435.0037079999984
4614,NCK31,OUT013,747.5269499999999
4615,FDM39,OUT017,3273.2658820000006
4616,FDC22,OUT010,482.25891400000023
4617,FDF46,OUT046,1595.9292579999994
4618,FDQ37,OUT045,4213.8015940000005
4619,FDH41,OUT010,562.73416
4620,FDQ04,OUT046,695.800948
4621,NCQ02,OUT027,4868.129859999998
4622,FDJ57,OUT027,4711.33396
4623,NCE07,OUT049,1755.5148600000002
4624,FDE56,OUT013,972.8403279999995
4625,FDI20,OUT049,4432.523552000002
4626,FDK36,OUT018,723.9776040000002
4627,FDP08,OUT027,5862.86835
4628,FDF44,OUT017,2543.915272
4629,NCU53,OUT017,2235.010704
4630,FDF47,OUT035,3031.2742140000023
4631,FDS55,OUT010,402.0633040000003
4632,FDZ52,OUT010,201.53765999999996
4633,FDL04,OUT018,1421.7160299999998
4634,NCM26,OUT035,3054.9034559999986
4635,FDX43,OUT049,2481.0437779999997
4636,FDP52,OUT049,4329.510976000002
4637,DRK49,OUT045,637.5234739999995
4638,FDE38,OUT013,2493.3810519999997
4639,DRF13,OUT035,3177.2042579999966
4640,FDK41,OUT010,166.43668399999996
4641,FDJ04,OUT027,3196.7787779999985
4642,FDZ44,OUT018,1640.0185340000005
4643,FDS11,OUT013,4138.932383999999
4644,FDA55,OUT049,3563.2217819999996
4645,NCW53,OUT046,2985.840022000001
4646,FDB49,OUT027,2391.32057
4647,FDD23,OUT017,3405.3273119999994
4648,NCV42,OUT045,1866.2706899999994
4649,NCZ29,OUT018,2022.5738980000017
4650,FDQ26,OUT013,568.5599100000001
4651,FDV08,OUT017,632.9760600000005
4652,FDC53,OUT049,1279.5211240000008
4653,FDV58,OUT010,535.0568539999999
4654,NCP02,OUT019,165.92401799999996
4655,DRI37,OUT045,869.2418479999999
4656,FDQ12,OUT049,3955.204874000001
4657,FDE33,OUT046,1639.4526039999994
4658,FDX27,OUT045,1594.9571900000003
4659,FDM22,OUT017,857.31737
4660,NCH30,OUT019,293.2915580000002
4661,FDC04,OUT017,3448.1249359999993
4662,FDO38,OUT046,1357.0335599999996
4663,FDV52,OUT027,3134.5464519999996
4664,FDB32,OUT013,1655.0056920000002
4665,FDV43,OUT018,582.8346619999999
4666,FDI24,OUT018,3207.9708760000026
4667,FDR40,OUT017,1599.005254
4668,FDW02,OUT049,2711.224153999998
4669,FDE44,OUT049,986.0764319999996
4670,FDL38,OUT046,1493.302846
4671,NCT54,OUT010,228.96862000000013
4672,DRJ39,OUT010,597.5554999999997
4673,FDW55,OUT049,4138.885778000002
4674,DRF13,OUT019,329.9039000000001
4675,NCW17,OUT049,2788.9429880000007
4676,FDP13,OUT035,721.454222
4677,FDS08,OUT018,2373.0110700000005
4678,NCP17,OUT035,1142.3530080000003
4679,NCO53,OUT035,2765.9196239999997
4680,FDH19,OUT045,2566.9120039999975
4681,FDJ04,OUT017,2048.8929719999996
4682,FDG10,OUT049,718.69781
4683,FDA40,OUT010,177.19601199999997
4684,FDI53,OUT045,2156.446304
4685,FDU09,OUT010,180.45843200000007
4686,FDK60,OUT045,1401.096204
4687,FDR43,OUT017,621.4976680000002
4688,FDW22,OUT017,4304.929640000001
4689,DRP47,OUT010,565.8833939999998
4690,DRG48,OUT010,617.602738
4691,FDA14,OUT035,2527.5365919999995
4692,FDU49,OUT013,1489.7474740000002
4693,FDK28,OUT045,4721.32096
4694,FDT19,OUT046,3181.3588499999987
4695,NCQ42,OUT045,2223.4923639999984
4696,FDD03,OUT045,2838.0990020000004
4697,NCM53,OUT013,1499.967504
4698,NCX53,OUT045,2801.666426
4699,FDV14,OUT027,2282.2159239999996
4700,NCZ54,OUT017,3636.160172000002
4701,FDB39,OUT013,835.9185579999998
4702,DRC24,OUT046,2540.0403160000005
4703,FDY36,OUT013,1356.2479160000005
4704,FDN01,OUT035,2696.543264000001
4705,DRH25,OUT046,862.6770600000002
4706,FDV08,OUT046,705.0688840000004
4707,NCP53,OUT049,4310.102905999996
4708,FDU52,OUT010,589.272948
4709,NCI42,OUT045,2625.622248000002
4710,FDZ14,OUT035,2065.37818
4711,FDF11,OUT046,2658.9921440000016
4712,FDQ13,OUT018,1456.07131
4713,FDO32,OUT010,136.84853199999992
4714,DRJ37,OUT018,2059.379322
4715,FDY43,OUT046,2694.4792839999996
4716,NCT41,OUT017,2575.893646000001
4717,NCV17,OUT045,2304.074138
4718,FDM04,OUT027,1421.1700740000008
4719,DRB48,OUT018,382.35562400000003
4720,FDM24,OUT013,2742.350304
4721,FDT37,OUT049,4074.669368000001
4722,NCO05,OUT010,240.28722000000008
4723,FDL13,OUT046,3496.2423019999987
4724,FDL15,OUT017,2329.947126000001
4725,FDB11,OUT018,3045.7753380000013
4726,FDL14,OUT019,344.43831399999993
4727,FDY10,OUT019,342.9469220000002
4728,FDJ40,OUT049,1887.8093199999992
4729,NCW18,OUT046,4081.380632
4730,NCY06,OUT013,2437.140926000001
4731,DRE13,OUT018,1303.0371799999998
4732,FDA26,OUT045,4126.901378000002
4733,NCE19,OUT010,210.37948400000005
4734,FDE33,OUT035,1279.8207340000013
4735,DRL59,OUT027,1337.7719660000002
4736,FDY07,OUT046,1104.4889619999997
4737,FDF57,OUT018,2625.4557980000013
4738,FDM58,OUT035,1857.3489699999993
4739,FDP26,OUT027,2618.598058000001
4740,FDY32,OUT046,3032.612472
4741,FDD51,OUT010,150.97014999999996
4742,FDU22,OUT018,2117.21071
4743,FDZ49,OUT018,3920.3236120000006
4744,NCI42,OUT017,3118.141140000001
4745,FDT04,OUT027,892.012208
4746,NCU41,OUT045,2954.5807120000013
4747,FDS56,OUT045,3794.1878020000017
4748,NCN42,OUT017,2635.3296119999995
4749,FDK34,OUT046,3716.955001999999
4750,FDB03,OUT017,3863.044838000001
4751,DRJ25,OUT035,1018.0814380000004
4752,FDT25,OUT027,3332.8616400000014
4753,FDN20,OUT013,2506.1311220000007
4754,FDP09,OUT013,3785.0996319999995
4755,FDM20,OUT019,573.0873500000001
4756,NCG55,OUT046,1852.4486820000009
4757,NCP14,OUT045,1776.367716
4758,NCH06,OUT046,3254.756642
4759,FDV52,OUT013,1683.208979999999
4760,NCL07,OUT035,535.1167759999998
4761,DRJ11,OUT027,4581.782596000002
4762,DRO59,OUT013,1171.068962
4763,FDW15,OUT010,249.70163199999996
4764,NCQ30,OUT035,1796.4748759999989
4765,NCN54,OUT019,153.85306399999982
4766,FDY01,OUT027,3424.349218000001
4767,FDX39,OUT035,3907.4470399999996
4768,FDH53,OUT027,2537.2905620000006
4769,FDA57,OUT035,784.6586159999996
4770,NCC07,OUT010,244.87458200000003
4771,FDU28,OUT013,2845.336247999999
4772,FDK36,OUT010,144.95797599999997
4773,FDR36,OUT018,575.5374940000002
4774,NCQ17,OUT035,2606.234152000001
4775,FDS28,OUT019,186.930008
4776,FDE08,OUT045,2790.30122
4777,FDU22,OUT046,2593.810324000002
4778,FDG41,OUT045,1390.9627280000009
4779,FDO31,OUT010,177.4423579999999
4780,FDM21,OUT019,607.7755299999995
4781,FDU40,OUT017,2497.335903999999
4782,FDV36,OUT018,2039.4585860000009
4783,FDT10,OUT027,1750.627888
4784,FDX38,OUT045,685.6807879999998
4785,NCU30,OUT027,3715.8298
4786,NCV06,OUT049,3633.2106780000013
4787,FDT16,OUT035,4444.2549480000025
4788,NCP41,OUT027,2463.206995999999
4789,FDZ56,OUT017,3287.400816
4790,FDC22,OUT035,2816.5137659999996
4791,FDU10,OUT035,870.6600020000004
4792,FDS46,OUT045,1653.993676
4793,FDO08,OUT049,2683.540190000001
4794,NCV42,OUT018,1588.2659000000012
4795,FDP33,OUT035,4196.990144
4796,FDJ12,OUT046,3929.0455920000004
4797,FDH04,OUT045,1354.3570439999999
4798,NCU54,OUT013,3772.502696
4799,FDO36,OUT010,577.5016039999998
4800,FDT37,OUT027,6868.026609999996
4801,FDD14,OUT010,639.1014199999995
4802,FDA16,OUT013,3458.8443160000006
4803,NCS42,OUT019,214.227808
4804,FDP10,OUT019,271.17368200000004
4805,FDQ28,OUT049,2832.3065419999994
4806,FDK57,OUT010,250.34080000000003
4807,FDK02,OUT013,1744.96193
4808,FDW47,OUT018,1984.2105019999997
4809,NCC42,OUT018,2001.8741760000007
4810,FDQ37,OUT018,4222.263912
4811,FDL40,OUT046,1345.8281460000012
4812,DRE13,OUT010,181.45047399999999
4813,FDQ34,OUT027,3354.280426000001
4814,NCB54,OUT046,1512.8307600000005
4815,FDS48,OUT049,2002.3801840000003
4816,FDO15,OUT045,1049.4472760000006
4817,NCT30,OUT013,772.7008479999994
4818,FDU49,OUT027,2729.407152
4819,FDE21,OUT046,2320.2996840000005
4820,FDS49,OUT019,216.797796
4821,FDT38,OUT027,2207.3999779999995
4822,FDZ01,OUT045,1818.1533240000003
4823,FDC41,OUT035,1213.1808119999998
4824,DRG13,OUT010,415.09301000000033
4825,NCZ42,OUT018,4391.809881999998
4826,NCM07,OUT045,1174.6443079999997
4827,NCV17,OUT018,2230.589792000001
4828,DRK39,OUT035,1546.3804220000006
4829,FDS37,OUT018,1666.590611999999
4830,FDV12,OUT019,317.1804619999997
4831,NCG19,OUT018,3853.2442619999965
4832,FDS51,OUT013,616.8770160000003
4833,NCO14,OUT046,474.18275999999963
4834,FDC38,OUT046,1945.6207339999999
4835,FDN15,OUT046,1995.5091279999986
4836,NCH42,OUT013,4170.977338000001
4837,FDQ22,OUT046,493.69069999999977
4838,FDC05,OUT013,3226.586644
4839,FDZ31,OUT013,2968.3294819999996
4840,DRJ23,OUT049,3298.399832
4841,FDC52,OUT035,1935.1477000000007
4842,DRD12,OUT010,163.42060999999995
4843,FDV55,OUT017,2397.073082
4844,FDD32,OUT046,1421.5628960000001
4845,FDR01,OUT049,3145.905000000001
4846,FDY08,OUT019,476.10692199999977
4847,FDQ45,OUT045,3042.0535159999977
4848,DRN11,OUT027,3852.172323999999
4849,NCS05,OUT018,2074.1534240000005
4850,FDY32,OUT035,2911.6033220000013
4851,NCD31,OUT045,3085.5901780000004
4852,NCE06,OUT049,2249.1190060000004
4853,NCP14,OUT046,2016.215508
4854,NCF18,OUT019,449.60808199999985
4855,FDF14,OUT018,2171.7663620000008
4856,FDB22,OUT017,2273.806870000001
4857,NCH54,OUT049,2730.019687999999
4858,FDU27,OUT035,796.969258
4859,FDS58,OUT027,4836.783996000002
4860,NCU29,OUT035,2775.58704
4861,FDJ57,OUT013,3939.8182359999964
4862,FDL56,OUT049,1324.3361219999995
4863,FDH60,OUT035,3081.6353259999996
4864,FDN24,OUT018,919.7760680000001
4865,FDD02,OUT017,2716.7968999999994
4866,FDP15,OUT017,4021.711635999998
4867,FDB28,OUT027,5954.395876000003
4868,DRC49,OUT045,2620.2891899999995
4869,NCG30,OUT018,1637.328702000001
4870,FDJ14,OUT049,993.0873060000001
4871,FDL52,OUT045,763.5261240000001
4872,NCG19,OUT027,6055.244601999996
4873,NCN41,OUT035,2037.0617060000006
4874,FDW22,OUT013,4302.273098
4875,FDI02,OUT013,1935.706971999999
4876,FDV51,OUT045,2379.449356
4877,FDV48,OUT046,1042.0302640000007
4878,NCL17,OUT019,356.3095279999996
4879,FDP46,OUT045,1552.638942000001
4880,FDU10,OUT045,628.4685940000002
4881,FDT37,OUT010,597.2825219999996
4882,FDI27,OUT035,747.1674179999999
4883,FDN51,OUT046,4222.783236
4884,FDW07,OUT035,1012.7816699999996
4885,FDN45,OUT049,2861.5018719999994
4886,DRN37,OUT027,5328.49727
4887,DRF48,OUT049,2844.537288000001
4888,FDP38,OUT019,209.87347600000012
4889,NCX18,OUT027,4836.897181999996
4890,FDK45,OUT018,1697.79
4891,FDZ37,OUT049,1356.7672399999992
4892,FDS50,OUT018,3451.7801780000013
4893,NCR54,OUT018,3009.88206
4894,NCS17,OUT035,1624.9714539999995
4895,FDV31,OUT046,1955.128358000001
4896,DRE27,OUT017,1703.9486499999996
4897,FDN60,OUT013,2832.000274000001
4898,FDK26,OUT013,3708.8788479999976
4899,FDX37,OUT018,1448.2415019999992
4900,FDW31,OUT046,2137.404424
4901,FDX26,OUT018,3109.9850900000015
4902,DRL49,OUT019,283.9637
4903,FDU49,OUT017,1843.606858000002
4904,FDY58,OUT046,4431.132029999998
4905,FDN03,OUT045,3321.4631440000026
4906,NCV06,OUT010,489.2032080000001
4907,FDH53,OUT045,1335.5881419999985
4908,FDG31,OUT018,661.845148
4909,NCC06,OUT045,2707.5356219999985
4910,FDS13,OUT049,3926.808504000002
4911,FDP16,OUT035,4256.412794000002
4912,FDA35,OUT013,2744.3277300000004
4913,DRP47,OUT018,4240.560095999997
4914,FDY28,OUT010,565.1843039999999
4915,FDY20,OUT035,1371.3482600000002
